order_id,customer_id,product_id,channel,order_date,quantity,selling_price,cost_price,coupon_discount,revenue,profit
ORD12451,C00851,P00146,Offline,2025-03-07,1,553.58,313.95,0.0,553.58,239.63
ORD12452,C00268,P00092,Online,2025-09-19,2,38.36,22.99,6.86,69.86,23.88
ORD12453,C00722,P00173,Offline,2025-07-01,1,334.62,171.87,0.0,334.62,162.75
ORD12454,C00564,P00087,Online,2025-02-07,2,309.79,242.35,0.0,619.58,134.88
ORD12455,C00255,P00072,Online,2025-11-01,2,578.64,328.48,0.0,1157.28,500.32
ORD12456,C00391,P00145,Online,2025-07-15,1,271.52,207.71,0.0,271.52,63.81
ORD12457,C00465,P00070,Online,2025-08-20,2,751.42,406.59,0.0,1502.84,689.66
ORD12458,C00851,P00116,Offline,2025-06-15,2,569.12,379.16,0.0,1138.24,379.92
ORD12459,C00261,P00172,Online,2025-01-04,1,540.89,326.5,0.0,540.89,214.39
ORD12460,C00292,P00044,Online,2025-10-28,1,521.81,299.54,17.59,504.22,204.68
ORD12461,C00607,P00152,WeChat Mini Program,2024-12-29,1,464.35,314.19,0.0,464.35,150.16
ORD12462,C00607,P00122,Online,2025-11-01,2,583.06,481.98,8.13,1157.99,194.03
ORD12463,C00576,P00081,Online,2025-10-10,1,76.56,49.63,17.55,59.01,9.38
ORD12464,C00994,P00015,Online,2025-08-29,2,46.96,32.16,10.92,83.0,18.68
ORD12465,C00881,P00165,WeChat Mini Program,2025-05-28,2,348.1,270.74,3.46,692.74,151.26
ORD12466,C00395,P00052,Online,2025-03-05,3,411.37,324.6,0.0,1234.11,260.31
ORD12467,C00309,P00039,Online,2025-02-26,1,50.12,35.22,0.0,50.12,14.9
ORD12468,C00942,P00129,Offline,2025-02-06,1,351.71,237.21,0.0,351.71,114.5
ORD12469,C00356,P00171,Offline,2025-07-20,3,430.73,286.58,0.0,1292.19,432.45
ORD12470,C00213,P00097,Offline,2025-04-07,2,311.96,166.3,0.0,623.92,291.32
ORD12471,C00534,P00041,WeChat Mini Program,2025-04-18,2,74.22,49.62,3.18,145.26,46.02
ORD12472,C00805,P00144,WeChat Mini Program,2025-04-30,1,701.87,427.57,0.0,701.87,274.3
ORD12473,C00588,P00159,Online,2025-05-14,3,449.77,256.67,0.0,1349.31,579.3
ORD12474,C00773,P00188,Offline,2025-07-21,1,409.06,210.17,0.0,409.06,198.89
ORD12475,C00497,P00093,Offline,2025-06-16,3,343.27,200.2,0.0,1029.81,429.21
ORD12476,C00834,P00070,WeChat Mini Program,2025-04-30,3,751.42,406.59,9.45,2244.81,1025.04
ORD12477,C00717,P00100,WeChat Mini Program,2025-05-14,2,793.15,484.11,15.91,1570.39,602.17
ORD12478,C00713,P00093,Online,2024-12-20,1,343.27,200.2,0.0,343.27,143.07
ORD12479,C00700,P00045,Online,2025-01-04,1,601.42,406.66,0.0,601.42,194.76
ORD12480,C00300,P00076,WeChat Mini Program,2025-04-20,2,116.9,72.26,0.0,233.8,89.28
ORD12481,C00057,P00103,Online,2025-06-09,3,116.34,60.53,0.0,349.02,167.43
ORD12482,C00373,P00037,Online,2025-02-24,1,213.1,133.37,19.2,193.9,60.53
ORD12483,C00751,P00038,Online,2025-06-20,1,705.14,498.89,0.0,705.14,206.25
ORD12484,C00867,P00134,Online,2025-06-12,3,373.3,280.28,17.91,1101.99,261.15
ORD12485,C00254,P00195,WeChat Mini Program,2025-02-01,3,237.62,123.78,0.0,712.86,341.52
ORD12486,C00850,P00186,Online,2025-08-23,2,14.65,11.33,0.0,29.3,6.64
ORD12487,C00037,P00088,Offline,2024-11-05,1,146.77,94.87,0.0,146.77,51.9
ORD12488,C00980,P00124,Online,2025-10-17,2,75.84,46.16,0.0,151.68,59.36
ORD12489,C00859,P00031,Online,2025-06-26,2,729.84,447.35,1.07,1458.61,563.91
ORD12490,C00440,P00129,Online,2025-05-21,3,351.71,237.21,1.26,1053.87,342.24
ORD12491,C00923,P00146,Online,2024-12-22,2,553.58,313.95,0.0,1107.16,479.26
ORD12492,C00612,P00186,Offline,2025-08-25,1,14.65,11.33,0.0,14.65,3.32
ORD12493,C00809,P00163,Offline,2024-11-14,3,621.37,382.38,19.81,1844.3,697.16
ORD12494,C00591,P00190,WeChat Mini Program,2025-08-16,2,554.24,422.5,0.0,1108.48,263.48
ORD12495,C00564,P00159,WeChat Mini Program,2024-12-21,3,449.77,256.67,0.0,1349.31,579.3
ORD12496,C00757,P00010,Online,2025-04-08,3,101.1,57.86,0.0,303.3,129.72
ORD12497,C00794,P00186,Online,2025-03-28,3,14.65,11.33,0.0,43.95,9.96
ORD12498,C00974,P00029,Offline,2024-12-03,1,172.99,89.0,0.0,172.99,83.99
ORD12499,C00871,P00109,Offline,2024-12-25,3,922.72,466.16,0.0,2768.16,1369.68
ORD12500,C00054,P00162,Online,2025-09-12,1,86.26,51.41,0.0,86.26,34.85
ORD12501,C00317,P00108,Online,2025-01-30,1,694.18,378.66,16.6,677.58,298.92
ORD12502,C00112,P00069,WeChat Mini Program,2025-05-03,3,135.96,76.94,0.0,407.88,177.06
ORD12503,C00275,P00053,Offline,2025-02-02,2,441.17,294.54,13.04,869.3,280.22
ORD12504,C00624,P00151,WeChat Mini Program,2025-10-17,3,353.25,251.14,0.0,1059.75,306.33
ORD12505,C00158,P00073,WeChat Mini Program,2024-11-18,3,543.15,444.44,0.0,1629.45,296.13
ORD12506,C00400,P00148,WeChat Mini Program,2025-01-01,3,97.23,54.59,0.0,291.69,127.92
ORD12507,C00805,P00153,Offline,2025-07-27,1,160.95,127.67,0.0,160.95,33.28
ORD12508,C00725,P00161,WeChat Mini Program,2025-03-31,2,576.01,461.23,0.0,1152.02,229.56
ORD12509,C00081,P00011,Offline,2024-12-17,3,310.12,252.64,0.0,930.36,172.44
ORD12510,C00133,P00086,Offline,2025-06-09,2,81.35,56.14,0.0,162.7,50.42
ORD12511,C00863,P00043,Online,2024-12-16,3,134.71,83.85,0.0,404.13,152.58
ORD12512,C00193,P00154,Online,2025-06-10,1,133.64,78.03,0.0,133.64,55.61
ORD12513,C00071,P00128,Online,2024-11-17,1,91.5,62.31,0.0,91.5,29.19
ORD12514,C00750,P00111,Online,2024-11-21,1,848.33,484.64,9.24,839.09,354.45
ORD12515,C00633,P00069,WeChat Mini Program,2024-12-26,1,135.96,76.94,2.46,133.5,56.56
ORD12516,C00905,P00046,WeChat Mini Program,2024-12-16,3,526.11,348.56,5.49,1572.84,527.16
ORD12517,C00858,P00131,WeChat Mini Program,2024-11-05,3,224.88,147.08,0.0,674.64,233.4
ORD12518,C00954,P00124,WeChat Mini Program,2025-09-22,3,75.84,46.16,11.18,216.34,77.86
ORD12519,C00814,P00089,Offline,2024-12-16,3,907.09,475.08,7.98,2713.29,1288.05
ORD12520,C00552,P00084,Offline,2025-08-25,3,475.66,309.74,0.0,1426.98,497.76
ORD12521,C00491,P00062,Offline,2025-04-29,2,62.6,31.37,0.0,125.2,62.46
ORD12522,C00854,P00004,WeChat Mini Program,2025-09-26,1,257.68,159.08,0.0,257.68,98.6
ORD12523,C00535,P00085,Online,2025-06-18,2,462.0,381.34,0.0,924.0,161.32
ORD12524,C00251,P00002,WeChat Mini Program,2024-11-06,2,137.66,80.0,14.39,260.93,100.93
ORD12525,C00870,P00069,Online,2025-07-14,3,135.96,76.94,0.0,407.88,177.06
ORD12526,C00291,P00153,WeChat Mini Program,2025-01-17,2,160.95,127.67,0.0,321.9,66.56
ORD12527,C00508,P00096,Online,2025-10-30,2,49.3,29.09,0.0,98.6,40.42
ORD12528,C00435,P00014,Offline,2025-07-15,1,901.13,470.35,6.77,894.36,424.01
ORD12529,C00725,P00148,Online,2025-01-25,1,97.23,54.59,0.0,97.23,42.64
ORD12530,C00902,P00088,Online,2025-04-21,3,146.77,94.87,0.0,440.31,155.7
ORD12531,C00178,P00022,Offline,2025-07-06,3,628.46,367.51,0.0,1885.38,782.85
ORD12532,C00614,P00057,Offline,2024-12-04,1,549.72,332.23,17.52,532.2,199.97
ORD12533,C00633,P00133,Online,2025-06-16,1,618.13,365.6,0.0,618.13,252.53
ORD12534,C00318,P00101,Online,2025-05-26,3,757.93,495.35,12.7,2261.09,775.04
ORD12535,C00103,P00110,Offline,2025-01-12,2,432.37,226.35,12.94,851.8,399.1
ORD12536,C00560,P00074,Online,2025-05-24,2,389.15,238.14,0.0,778.3,302.02
ORD12537,C00825,P00110,WeChat Mini Program,2025-09-16,1,432.37,226.35,0.0,432.37,206.02
ORD12538,C00643,P00105,Online,2025-02-19,1,900.72,479.69,0.0,900.72,421.03
ORD12539,C00178,P00113,Online,2025-04-20,3,391.05,204.36,17.65,1155.5,542.42
ORD12540,C00406,P00057,Online,2025-06-07,2,549.72,332.23,0.0,1099.44,434.98
ORD12541,C00214,P00166,WeChat Mini Program,2025-01-05,3,262.7,204.61,3.87,784.23,170.4
ORD12542,C00468,P00084,Online,2025-03-05,2,475.66,309.74,19.01,932.31,312.83
ORD12543,C00409,P00032,Online,2025-09-24,1,355.42,184.59,0.0,355.42,170.83
ORD12544,C00220,P00022,Offline,2025-02-22,1,628.46,367.51,0.0,628.46,260.95
ORD12545,C00673,P00186,Offline,2025-03-13,1,14.65,11.33,0.0,14.65,3.32
ORD12546,C00917,P00067,Online,2025-03-28,1,585.09,465.71,0.0,585.09,119.38
ORD12547,C00503,P00064,Offline,2025-06-08,3,433.76,219.81,0.0,1301.28,641.85
ORD12548,C00848,P00070,Online,2024-12-26,1,751.42,406.59,8.35,743.07,336.48
ORD12549,C00688,P00021,Offline,2025-04-16,1,462.0,315.42,0.0,462.0,146.58
ORD12550,C00349,P00157,Online,2025-09-27,2,196.56,146.51,0.0,393.12,100.1
ORD12551,C00357,P00198,WeChat Mini Program,2024-12-04,1,453.24,252.76,0.0,453.24,200.48
ORD12552,C00045,P00170,Online,2025-10-23,3,456.07,273.18,8.64,1359.57,540.03
ORD12553,C00563,P00160,Offline,2025-09-28,3,430.14,245.76,0.0,1290.42,553.14
ORD12554,C00445,P00060,Online,2025-02-07,1,425.83,256.29,0.0,425.83,169.54
ORD12555,C00552,P00132,Online,2025-06-02,2,94.9,75.26,0.0,189.8,39.28
ORD12556,C00909,P00068,Offline,2025-05-03,2,193.23,134.54,0.0,386.46,117.38
ORD12557,C00458,P00067,Online,2025-05-25,3,585.09,465.71,0.0,1755.27,358.14
ORD12558,C00041,P00030,WeChat Mini Program,2025-07-24,1,96.56,61.69,2.46,94.1,32.41
ORD12559,C00695,P00093,WeChat Mini Program,2025-02-12,3,343.27,200.2,0.0,1029.81,429.21
ORD12560,C00597,P00173,Offline,2025-07-06,3,334.62,171.87,0.0,1003.86,488.25
ORD12561,C00743,P00076,Online,2025-05-07,1,116.9,72.26,0.0,116.9,44.64
ORD12562,C00287,P00142,Offline,2025-07-29,1,574.66,339.13,0.0,574.66,235.53
ORD12563,C00356,P00037,WeChat Mini Program,2024-12-01,1,213.1,133.37,0.0,213.1,79.73
ORD12564,C00126,P00005,Online,2025-06-02,2,406.02,267.14,0.0,812.04,277.76
ORD12565,C00840,P00045,Online,2025-06-11,1,601.42,406.66,0.0,601.42,194.76
ORD12566,C00939,P00056,Online,2025-10-05,2,338.46,252.01,0.0,676.92,172.9
ORD12567,C00731,P00023,Offline,2025-04-23,2,390.79,197.63,0.0,781.58,386.32
ORD12568,C00085,P00164,Online,2025-01-27,2,39.21,27.97,13.85,64.57,8.63
ORD12569,C00119,P00155,WeChat Mini Program,2025-05-11,2,709.73,449.43,6.92,1412.54,513.68
ORD12570,C00586,P00129,Offline,2025-02-12,1,351.71,237.21,19.77,331.94,94.73
ORD12571,C00353,P00115,Offline,2025-02-28,2,613.23,441.38,0.0,1226.46,343.7
ORD12572,C00571,P00002,Offline,2024-12-02,2,137.66,80.0,0.0,275.32,115.32
ORD12573,C00230,P00138,WeChat Mini Program,2025-05-23,3,71.17,37.62,0.0,213.51,100.65
ORD12574,C00382,P00045,Online,2025-06-24,3,601.42,406.66,7.56,1796.7,576.72
ORD12575,C00697,P00067,WeChat Mini Program,2025-05-10,3,585.09,465.71,0.0,1755.27,358.14
ORD12576,C00217,P00107,Offline,2025-10-19,2,92.41,54.94,0.0,184.82,74.94
ORD12577,C00858,P00113,Online,2025-05-10,3,391.05,204.36,12.35,1160.8,547.72
ORD12578,C00633,P00136,Online,2024-11-29,1,388.55,196.64,0.0,388.55,191.91
ORD12579,C00955,P00066,Offline,2025-01-15,2,220.76,165.29,0.0,441.52,110.94
ORD12580,C00655,P00017,Online,2025-02-14,1,362.21,275.92,0.0,362.21,86.29
ORD12581,C00172,P00003,Online,2025-04-01,3,564.16,469.89,0.0,1692.48,282.81
ORD12582,C00913,P00166,Offline,2025-03-02,2,262.7,204.61,0.0,525.4,116.18
ORD12583,C00383,P00166,Offline,2025-05-21,2,262.7,204.61,0.0,525.4,116.18
ORD12584,C00012,P00054,Online,2025-02-21,3,16.58,12.48,8.14,41.6,4.16
ORD12585,C00570,P00181,Online,2024-11-18,3,350.87,218.46,0.0,1052.61,397.23
ORD12586,C00313,P00158,Online,2025-04-22,3,403.67,271.87,8.19,1202.82,387.21
ORD12587,C00669,P00043,WeChat Mini Program,2024-11-22,3,134.71,83.85,0.0,404.13,152.58
ORD12588,C00341,P00166,Online,2025-07-10,2,262.7,204.61,0.0,525.4,116.18
ORD12589,C00531,P00125,Offline,2024-12-16,1,125.6,91.45,0.0,125.6,34.15
ORD12590,C00305,P00040,Offline,2025-04-20,1,558.18,343.55,13.88,544.3,200.75
ORD12591,C00902,P00132,Offline,2025-02-18,1,94.9,75.26,10.22,84.68,9.42
ORD12592,C00353,P00098,WeChat Mini Program,2025-02-08,2,219.95,137.74,0.0,439.9,164.42
ORD12593,C00677,P00000,WeChat Mini Program,2025-10-14,3,182.16,99.88,0.0,546.48,246.84
ORD12594,C00514,P00141,Online,2025-08-25,1,143.89,73.29,0.0,143.89,70.6
ORD12595,C00645,P00040,Online,2025-06-18,3,558.18,343.55,0.0,1674.54,643.89
ORD12596,C00296,P00198,Online,2025-03-07,2,453.24,252.76,0.0,906.48,400.96
ORD12597,C00550,P00137,Online,2025-07-03,1,50.56,41.12,9.33,41.23,0.11
ORD12598,C00026,P00182,Online,2025-10-07,1,442.44,309.2,0.0,442.44,133.24
ORD12599,C00700,P00035,Offline,2025-04-22,3,173.0,129.62,3.61,515.39,126.53
ORD12600,C00914,P00184,Online,2024-11-27,3,381.19,232.59,0.0,1143.57,445.8
ORD12601,C00479,P00149,WeChat Mini Program,2025-01-23,2,597.78,393.99,0.0,1195.56,407.58
ORD12602,C00016,P00038,WeChat Mini Program,2025-05-25,3,705.14,498.89,0.0,2115.42,618.75
ORD12603,C00599,P00184,Offline,2025-10-25,2,381.19,232.59,0.0,762.38,297.2
ORD12604,C00079,P00044,Offline,2025-04-07,3,521.81,299.54,0.0,1565.43,666.81
ORD12605,C00030,P00084,WeChat Mini Program,2025-09-23,3,475.66,309.74,0.0,1426.98,497.76
ORD12606,C00181,P00040,Online,2025-01-24,2,558.18,343.55,0.0,1116.36,429.26
ORD12607,C00466,P00171,Online,2024-12-04,3,430.73,286.58,19.08,1273.11,413.37
ORD12608,C00803,P00053,WeChat Mini Program,2024-11-08,3,441.17,294.54,0.0,1323.51,439.89
ORD12609,C00602,P00088,WeChat Mini Program,2025-02-04,1,146.77,94.87,0.0,146.77,51.9
ORD12610,C00920,P00080,Offline,2024-12-18,1,284.25,225.1,17.83,266.42,41.32
ORD12611,C00700,P00094,Offline,2025-08-27,3,700.9,412.11,0.0,2102.7,866.37
ORD12612,C00647,P00198,Offline,2024-12-17,1,453.24,252.76,0.0,453.24,200.48
ORD12613,C00062,P00170,Offline,2025-10-08,2,456.07,273.18,0.0,912.14,365.78
ORD12614,C00567,P00170,Offline,2024-12-08,3,456.07,273.18,0.0,1368.21,548.67
ORD12615,C00393,P00150,Online,2025-05-27,3,646.39,351.84,0.0,1939.17,883.65
ORD12616,C00013,P00080,Offline,2025-08-03,3,284.25,225.1,0.0,852.75,177.45
ORD12617,C00609,P00143,Online,2025-09-24,3,401.72,254.1,0.0,1205.16,442.86
ORD12618,C00582,P00017,Online,2025-03-09,3,362.21,275.92,0.0,1086.63,258.87
ORD12619,C00106,P00147,Offline,2025-05-15,1,827.1,490.43,0.0,827.1,336.67
ORD12620,C00495,P00105,Online,2025-04-16,3,900.72,479.69,0.0,2702.16,1263.09
ORD12621,C00376,P00151,Online,2025-06-06,1,353.25,251.14,4.12,349.13,97.99
ORD12622,C00099,P00104,Offline,2025-09-21,2,319.7,166.82,0.0,639.4,305.76
ORD12623,C00617,P00053,Online,2025-06-18,2,441.17,294.54,0.0,882.34,293.26
ORD12624,C00559,P00138,Online,2025-10-25,1,71.17,37.62,0.0,71.17,33.55
ORD12625,C00998,P00195,Online,2025-10-22,3,237.62,123.78,0.0,712.86,341.52
ORD12626,C00241,P00150,Offline,2025-05-11,3,646.39,351.84,16.06,1923.11,867.59
ORD12627,C00445,P00024,Offline,2025-07-30,2,517.84,285.03,0.0,1035.68,465.62
ORD12628,C00595,P00028,WeChat Mini Program,2025-02-21,3,213.99,109.5,0.0,641.97,313.47
ORD12629,C00976,P00132,Online,2025-07-15,1,94.9,75.26,15.87,79.03,3.77
ORD12630,C00817,P00001,WeChat Mini Program,2024-12-21,2,107.74,86.44,10.49,204.99,32.11
ORD12631,C00239,P00011,WeChat Mini Program,2025-09-15,1,310.12,252.64,0.0,310.12,57.48
ORD12632,C00197,P00042,Online,2025-01-22,1,545.89,319.83,0.0,545.89,226.06
ORD12633,C00612,P00161,WeChat Mini Program,2025-02-21,3,576.01,461.23,0.0,1728.03,344.34
ORD12634,C00927,P00165,WeChat Mini Program,2025-06-30,1,348.1,270.74,0.0,348.1,77.36
ORD12635,C00806,P00040,Online,2025-01-20,2,558.18,343.55,0.0,1116.36,429.26
ORD12636,C00116,P00177,Online,2025-01-02,3,956.07,498.66,0.0,2868.21,1372.23
ORD12637,C00393,P00027,Offline,2025-07-13,2,636.34,454.71,8.25,1264.43,355.01
ORD12638,C00621,P00120,Online,2024-11-27,1,653.72,374.66,9.97,643.75,269.09
ORD12639,C00251,P00045,Offline,2025-02-05,1,601.42,406.66,0.0,601.42,194.76
ORD12640,C00080,P00059,Offline,2025-02-12,1,478.33,248.5,0.0,478.33,229.83
ORD12641,C00825,P00191,Offline,2025-07-28,3,120.08,90.19,6.2,354.04,83.47
ORD12642,C00117,P00113,Offline,2025-01-08,1,391.05,204.36,0.0,391.05,186.69
ORD12643,C00557,P00059,Offline,2025-04-09,1,478.33,248.5,11.04,467.29,218.79
ORD12644,C00197,P00186,Offline,2025-01-01,2,14.65,11.33,0.0,29.3,6.64
ORD12645,C00907,P00136,Offline,2025-10-09,1,388.55,196.64,0.0,388.55,191.91
ORD12646,C00683,P00159,Offline,2025-09-05,2,449.77,256.67,15.77,883.77,370.43
ORD12647,C00727,P00125,WeChat Mini Program,2025-09-04,2,125.6,91.45,11.0,240.2,57.3
ORD12648,C00510,P00061,Offline,2025-03-16,1,196.38,122.79,11.85,184.53,61.74
ORD12649,C00356,P00046,Online,2025-03-14,3,526.11,348.56,0.0,1578.33,532.65
ORD12650,C00363,P00175,WeChat Mini Program,2024-12-02,3,97.88,53.06,0.0,293.64,134.46
ORD12651,C00982,P00140,WeChat Mini Program,2025-06-01,2,572.32,380.97,0.0,1144.64,382.7
ORD12652,C00960,P00057,Offline,2025-09-05,1,549.72,332.23,0.0,549.72,217.49
ORD12653,C00013,P00102,Offline,2025-03-29,3,221.32,126.91,0.0,663.96,283.23
ORD12654,C00837,P00102,Online,2025-01-07,2,221.32,126.91,0.0,442.64,188.82
ORD12655,C00727,P00062,Offline,2025-10-17,2,62.6,31.37,4.27,120.93,58.19
ORD12656,C00530,P00150,Online,2025-02-20,3,646.39,351.84,0.0,1939.17,883.65
ORD12657,C00449,P00178,Offline,2025-03-12,1,804.67,434.1,0.0,804.67,370.57
ORD12658,C00399,P00096,Online,2025-03-24,3,49.3,29.09,0.0,147.9,60.63
ORD12659,C00339,P00156,Offline,2025-02-24,1,420.55,304.95,13.09,407.46,102.51
ORD12660,C00473,P00025,WeChat Mini Program,2025-01-17,1,461.64,358.22,0.0,461.64,103.42
ORD12661,C00095,P00169,Offline,2024-11-21,3,627.71,342.76,0.0,1883.13,854.85
ORD12662,C00353,P00048,Offline,2024-12-27,1,235.68,136.39,3.14,232.54,96.15
ORD12663,C00430,P00172,Online,2025-10-15,1,540.89,326.5,0.0,540.89,214.39
ORD12664,C00444,P00126,Online,2025-05-22,1,529.42,317.5,0.0,529.42,211.92
ORD12665,C00151,P00159,WeChat Mini Program,2025-02-08,2,449.77,256.67,0.0,899.54,386.2
ORD12666,C00593,P00127,Online,2025-03-23,2,901.79,458.47,0.0,1803.58,886.64
ORD12667,C00714,P00169,WeChat Mini Program,2025-02-10,1,627.71,342.76,0.0,627.71,284.95
ORD12668,C00235,P00135,Online,2024-11-07,3,487.87,245.38,15.91,1447.7,711.56
ORD12669,C00897,P00144,Online,2025-10-12,3,701.87,427.57,0.0,2105.61,822.9
ORD12670,C00215,P00123,Online,2025-03-14,1,207.58,168.12,0.0,207.58,39.46
ORD12671,C00676,P00198,WeChat Mini Program,2024-11-18,2,453.24,252.76,0.0,906.48,400.96
ORD12672,C00489,P00192,Online,2025-02-24,3,617.45,320.54,0.0,1852.35,890.73
ORD12673,C00232,P00060,Online,2025-07-01,2,425.83,256.29,12.87,838.79,326.21
ORD12674,C00999,P00139,WeChat Mini Program,2025-08-21,3,819.46,498.35,17.79,2440.59,945.54
ORD12675,C00698,P00132,Offline,2025-07-17,3,94.9,75.26,0.0,284.7,58.92
ORD12676,C00073,P00054,Online,2025-01-03,2,16.58,12.48,0.0,33.16,8.2
ORD12677,C00862,P00082,WeChat Mini Program,2024-11-07,2,125.77,94.91,0.0,251.54,61.72
ORD12678,C00087,P00108,Online,2025-06-11,1,694.18,378.66,18.07,676.11,297.45
ORD12679,C00818,P00138,Offline,2024-11-14,2,71.17,37.62,12.5,129.84,54.6
ORD12680,C00564,P00155,Online,2025-10-28,3,709.73,449.43,12.38,2116.81,768.52
ORD12681,C00556,P00198,WeChat Mini Program,2025-02-26,3,453.24,252.76,7.55,1352.17,593.89
ORD12682,C00043,P00079,Offline,2025-04-04,2,859.39,485.07,16.26,1702.52,732.38
ORD12683,C00561,P00005,WeChat Mini Program,2025-01-05,3,406.02,267.14,0.0,1218.06,416.64
ORD12684,C00883,P00030,Offline,2025-08-21,1,96.56,61.69,0.0,96.56,34.87
ORD12685,C00458,P00184,Online,2025-04-14,3,381.19,232.59,5.83,1137.74,439.97
ORD12686,C00585,P00078,Online,2025-07-22,3,372.26,211.56,0.0,1116.78,482.1
ORD12687,C00469,P00016,Offline,2025-10-22,2,458.17,274.45,0.0,916.34,367.44
ORD12688,C00775,P00113,WeChat Mini Program,2024-11-09,1,391.05,204.36,10.93,380.12,175.76
ORD12689,C00646,P00139,Online,2024-12-02,3,819.46,498.35,0.0,2458.38,963.33
ORD12690,C00560,P00085,Online,2024-12-01,2,462.0,381.34,0.0,924.0,161.32
ORD12691,C00633,P00104,Offline,2025-01-14,2,319.7,166.82,14.37,625.03,291.39
ORD12692,C00707,P00031,Offline,2025-10-23,1,729.84,447.35,0.0,729.84,282.49
ORD12693,C00680,P00107,Offline,2025-07-26,2,92.41,54.94,0.62,184.2,74.32
ORD12694,C00351,P00060,Online,2025-02-01,2,425.83,256.29,0.0,851.66,339.08
ORD12695,C00125,P00060,Online,2025-05-13,1,425.83,256.29,18.49,407.34,151.05
ORD12696,C00696,P00010,WeChat Mini Program,2025-09-02,2,101.1,57.86,0.0,202.2,86.48
ORD12697,C00033,P00083,Online,2025-01-05,1,474.89,333.5,0.0,474.89,141.39
ORD12698,C00092,P00115,Online,2025-10-02,1,613.23,441.38,0.0,613.23,171.85
ORD12699,C00804,P00187,Online,2024-12-04,1,351.7,180.95,0.0,351.7,170.75
ORD12700,C00457,P00047,Offline,2025-10-19,1,609.93,341.09,10.51,599.42,258.33
ORD12701,C00484,P00076,Online,2024-12-11,3,116.9,72.26,0.0,350.7,133.92
ORD12702,C00784,P00120,WeChat Mini Program,2025-05-01,1,653.72,374.66,6.68,647.04,272.38
ORD12703,C00065,P00123,WeChat Mini Program,2025-03-04,1,207.58,168.12,0.0,207.58,39.46
ORD12704,C00367,P00051,Offline,2025-10-20,3,322.51,181.11,0.7,966.83,423.5
ORD12705,C00609,P00013,Online,2025-04-23,3,353.02,288.17,0.0,1059.06,194.55
ORD12706,C00209,P00170,Offline,2025-10-10,1,456.07,273.18,5.81,450.26,177.08
ORD12707,C00254,P00094,Online,2025-09-12,1,700.9,412.11,19.89,681.01,268.9
ORD12708,C00435,P00023,Offline,2025-07-14,3,390.79,197.63,0.0,1172.37,579.48
ORD12709,C00803,P00147,WeChat Mini Program,2025-05-14,1,827.1,490.43,12.32,814.78,324.35
ORD12710,C00367,P00083,Offline,2025-10-31,2,474.89,333.5,0.0,949.78,282.78
ORD12711,C00548,P00026,WeChat Mini Program,2025-08-25,2,43.41,25.4,0.0,86.82,36.02
ORD12712,C00987,P00154,Offline,2025-04-30,1,133.64,78.03,0.0,133.64,55.61
ORD12713,C00613,P00029,Offline,2025-08-18,3,172.99,89.0,0.0,518.97,251.97
ORD12714,C00551,P00166,Online,2025-11-04,2,262.7,204.61,14.58,510.82,101.6
ORD12715,C00589,P00198,Online,2025-06-21,2,453.24,252.76,0.0,906.48,400.96
ORD12716,C00669,P00157,WeChat Mini Program,2025-09-30,3,196.56,146.51,0.0,589.68,150.15
ORD12717,C00351,P00162,WeChat Mini Program,2025-09-27,3,86.26,51.41,0.0,258.78,104.55
ORD12718,C00352,P00170,Online,2025-03-18,2,456.07,273.18,14.4,897.74,351.38
ORD12719,C00210,P00050,Online,2025-03-12,2,540.5,283.56,0.0,1081.0,513.88
ORD12720,C00153,P00069,Online,2025-09-10,3,135.96,76.94,4.26,403.62,172.8
ORD12721,C00647,P00056,WeChat Mini Program,2025-04-30,3,338.46,252.01,3.77,1011.61,255.58
ORD12722,C00148,P00122,Online,2025-01-12,2,583.06,481.98,8.1,1158.02,194.06
ORD12723,C00589,P00121,Online,2025-06-09,3,276.7,193.69,0.0,830.1,249.03
ORD12724,C00972,P00123,Online,2025-06-29,3,207.58,168.12,0.0,622.74,118.38
ORD12725,C00128,P00164,Online,2025-03-16,2,39.21,27.97,7.55,70.87,14.93
ORD12726,C00208,P00006,Offline,2025-07-21,2,296.57,189.52,17.24,575.9,196.86
ORD12727,C00665,P00194,Online,2025-04-09,1,515.35,315.81,16.82,498.53,182.72
ORD12728,C00647,P00013,Offline,2025-02-18,3,353.02,288.17,0.0,1059.06,194.55
ORD12729,C00958,P00078,WeChat Mini Program,2025-11-02,1,372.26,211.56,0.0,372.26,160.7
ORD12730,C00526,P00160,Offline,2024-11-17,3,430.14,245.76,14.5,1275.92,538.64
ORD12731,C00945,P00113,Offline,2025-10-20,1,391.05,204.36,4.13,386.92,182.56
ORD12732,C00454,P00009,Offline,2025-02-06,3,778.57,471.68,0.0,2335.71,920.67
ORD12733,C00898,P00088,WeChat Mini Program,2025-07-17,2,146.77,94.87,0.0,293.54,103.8
